text,label,question,prompts,note
Ongelooflijk boos.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt vreselijk.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Absoluut verschrikkelijk.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
"Niet fijn, bah.",negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Te verward.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Voelde me beledigd.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
"Bedroefd, helemaal.",negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Gewoon pijnlijk.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Heel irritant.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt onaangenaam.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Zo gestoord.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Vreselijk angstig.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Volledig overweldigd.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Erg teleurgesteld.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Voelde me minderwaardig.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Alsof ik niets kon.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Echt ongelukkig.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ontzettend verdrietig.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Moeilijk te verdragen.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Vrij belachelijk.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Gewoon hulpeloos.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Voelde me eenzaam.,negative,"""Hoe voelde je je door die uitdaging?""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of negative replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
